platform,controller,trajectory,traj_double,traj_short,traj_spin,lookahead_time,time,traj_time,ref_time,comp_time,x,y,z,yaw,vx,vy,vz,x_ref,y_ref,z_ref,yaw_ref,vx_ref,vy_ref,vz_ref,p,q,r,throttle_input,p_input,q_input,r_input,cbf_v_throttle,cbf_v_p,cbf_v_q,cbf_v_r
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,38.4899,28.48,29.68,5.5143e-05,-1.49408,-0.735169,-3.79058,0.00580001,0.609134,-0.285531,-0.0115349,-0.399459,-0.39141,-3,0,1.23132,1.15638,0,0.0468155,0.0102582,-0.000741066,0.731165,0.0481656,0.00204818,-0.00506001,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,38.59,28.58,29.78,6.3178e-05,-1.42601,-0.742732,-3.79266,0.00683046,0.674899,-0.164824,-0.0102722,-0.275577,-0.272948,-3,0,1.24465,1.20892,0,0.0271067,0.0130857,-0.00314128,0.731072,0.037479,0.00223367,-0.00591757,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,38.69,28.6801,29.8801,5.9413e-05,-1.35668,-0.738304,-3.79458,0.00772104,0.734004,-0.0514958,-0.00885796,-0.150577,-0.150149,-3,0,1.25307,1.24239,0,0.0142317,0.0105089,-0.00253684,0.730918,0.0248782,0.00537875,-0.00712126,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,38.7899,28.7799,29.9799,3.1803e-05,-1.27508,-0.720472,-3.79652,0.00858741,0.79635,0.0724657,-0.00720891,-0.0252238,-0.0252218,-3,0,1.25654,1.25624,0,-0.000592269,0.0168171,-0.00470002,0.730668,0.010757,0.0102561,-0.00838766,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,38.8899,28.88,30.08,5.3347e-05,-1.19479,-0.693021,-3.79784,0.00932192,0.850677,0.185849,-0.00516071,0.100485,0.100358,-3,0,1.25505,1.25029,0,-0.0178129,0.0226545,-0.00659561,0.730345,-0.00643452,0.0166918,-0.00967339,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,38.9899,28.98,30.18,5.311e-05,-1.103,-0.651988,-3.79858,0.0100301,0.906146,0.30494,-0.00243882,0.225707,0.224265,-3,0,1.24861,1.22463,0,-0.0360718,0.0261665,-0.00646829,0.730093,-0.0210433,0.0206875,-0.0104969,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,39.0899,29.08,30.28,5.1064e-05,-1.01425,-0.604688,-3.79866,0.0105496,0.953203,0.409496,0.000327613,0.350011,0.34461,-3,0,1.23724,1.17966,0,-0.0503026,0.0306268,-0.00972924,0.729876,-0.0364948,0.0257203,-0.0111723,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,39.19,29.18,30.38,5.1358e-05,-0.922581,-0.548064,-3.798,0.0110086,0.996067,0.508281,0.00287255,0.473015,0.459595,-3,0,1.22099,1.11606,0,-0.0652382,0.0332701,-0.00870544,0.729739,-0.0487156,0.0267267,-0.0113428,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,39.2899,29.28,30.48,4.9618e-05,-0.828096,-0.482938,-3.79737,0.0113153,1.03458,0.59979,0.00466824,0.594069,0.567257,-3,0,1.19992,1.03489,0,-0.0778374,0.0338705,-0.00927667,0.729578,-0.0627185,0.0285345,-0.0113772,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,39.3899,29.3799,30.5799,2.985e-05,-0.722849,-0.404558,-3.79693,0.0115331,1.07179,0.688844,0.00566593,0.712763,0.665963,-3,0,1.17413,0.937432,0,-0.0917928,0.0348261,-0.0102287,0.729378,-0.0753605,0.0296829,-0.0112055,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,39.4899,29.48,30.68,5.0537e-05,-0.623773,-0.326519,-3.79672,0.0115452,1.10141,0.760216,0.00600432,0.82871,0.754222,-3,0,1.14368,0.825133,0,-0.104979,0.0354885,-0.0108743,0.729158,-0.0879363,0.0319702,-0.0108391,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,39.5899,29.58,30.78,2.9154e-05,-0.514843,-0.237161,-3.79702,0.0114759,1.12852,0.824324,0.00611909,0.941359,0.830565,-3,0,1.10874,0.699849,0,-0.115963,0.0369575,-0.0108239,0.728961,-0.0971205,0.0320398,-0.0103094,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,39.6899,29.6799,30.8799,2.9087e-05,-0.412557,-0.151609,-3.79782,0.0112368,1.14931,0.870437,0.00541284,1.05028,0.893803,-3,0,1.06942,0.563552,0,-0.123093,0.0386956,-0.0110597,0.728755,-0.104907,0.0331305,-0.00961294,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,39.7899,29.78,30.98,4.8597e-05,-0.299919,-0.0563338,-3.79911,0.010888,1.16735,0.906312,0.00457714,1.15512,0.94298,-3,0,1.02585,0.418273,0,-0.127289,0.0376582,-0.0117574,0.728557,-0.110249,0.0332112,-0.00884396,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,39.8899,29.88,31.08,5.0394e-05,-0.194396,0.0324752,-3.80091,0.0104282,1.18068,0.925833,0.00356504,1.25536,0.977263,-3,0,0.978255,0.266448,0,-0.133699,0.0373391,-0.0104561,0.728404,-0.11492,0.0354507,-0.00785931,0,0,0,0
SIM,nr,F8_CONTRACTION,NormSpd,Not Short,NoSpin,1.2,39.9899,29.98,31.18,5.0173e-05,-0.0789101,0.128119,-3.80325,0.00979581,1.19096,0.931399,0.00273397,1.35064,0.996131,-3,0,0.926801,0.110441,0,-0.135625,0.0405014,-0.00967636,0.72829,-0.117105,0.0372632,-0.00676745,0,0,0,0
