time,x,y,z,yaw,platform,trajectory,controller,traj_time,comp_time,vx,vy,vz,roll,pitch,f,p,q,r,x_ref,y_ref,z_ref,yaw_ref,vx_ref,vy_ref,vz_ref,roll_ref,pitch_ref,f_ref,u_ff_df,u_ff_dphi,u_ff_dpsi,u_ff_dth,throttle,p_cmd,q_cmd,r_cmd
14.407682418823242,-0.02043432,0.019778728,-3.6305377,0.0011275915976630183,nan,nan,nan,4.4054083824157715,0.001070261001586914,0.012425584,0.005194463,-0.06157036,-0.005133044596489188,-0.0003742220562257259,9.466003036499014,0.0029649849,-0.0023544934,0.0013337007,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7247230071773441,0.0021820068359375,0.001312255859375,0.00140380859375
14.505549192428589,-0.018485814,0.021132087,-3.6377325,0.001248631615350291,nan,nan,nan,4.503627061843872,0.001232147216796875,0.013553633,0.005869475,-0.05371671,-0.004894404995821863,-0.0004956125071071682,9.471135253906244,0.002856356,-0.00051907665,0.00039207106,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7249221539148561,-0.001251220703125,0.0056610107421875,0.001495361328125
14.601951360702515,-0.016872616,0.023125488,-3.642854,0.0013462128739981313,nan,nan,nan,4.599599599838257,0.0009682178497314453,0.014263856,0.0072653526,-0.047283728,-0.004801126952348905,-9.622038016687817e-05,9.47614356994628,-0.0006877838,0.0063092085,0.0011093637,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7251164408642052,-0.006011962890625,0.006011962890625,0.001068115234375
14.701993703842163,-0.0154134175,0.02665042,-3.64786,0.0015371040776758038,nan,nan,nan,4.699602842330933,0.0008018016815185547,0.014410661,0.009577985,-0.03971203,-0.005191631011392006,0.0006136424637359639,9.48121551513671,-0.0065789595,0.0069590635,0.0017274813,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7253131438532677,-0.0111846923828125,0.003387451171875,0.000274658203125
14.804805755615234,-0.014444536,0.030638585,-3.651251,0.0016515319889836171,nan,nan,nan,4.802490234375,0.001016378402709961,0.013830022,0.011377447,-0.033954114,-0.0059881551342446816,0.0010687218220819528,9.486303634643548,-0.011266311,0.0034342834,0.001403441,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7255104212659947,-0.0137176513671875,0.0008087158203125,-0.00018310546875
14.901755332946777,-0.0136430105,0.03601878,-3.6542778,0.0017530951845726893,nan,nan,nan,4.899449825286865,0.0010366439819335938,0.012496845,0.012598137,-0.027113734,-0.00726097456961941,0.001414623941981441,9.491326065063467,-0.012774553,0.0023424008,0.000628158,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.725705099891145,-0.01397705078125,-0.00225830078125,-0.00042724609375
15.003439664840698,-0.013219043,0.040791538,-3.6559012,0.0017985839299219323,nan,nan,nan,5.001550197601318,0.0015728473663330078,0.011499944,0.012088356,-0.021412093,-0.00865817844551565,0.0012931639366065006,9.496357650756826,-0.016498355,-0.0014700505,0.0007811214,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7259000817493595,-0.0103912353515625,-0.0026092529296875,-0.0003662109375
15.101627588272095,-0.012473355,0.045877755,-3.6570935,0.0018306507750558386,nan,nan,nan,5.0993101596832275,0.0009198188781738281,0.011008869,0.010297889,-0.015423266,-0.010049248780452144,0.0010757220528869738,9.501468353271473,-0.011492991,-0.0012728388,0.00014178046,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7260980766363568,-0.0051116943359375,-0.00115966796875,-0.000152587890625
15.202930450439453,-0.011897362,0.0502621,-3.6582544,0.001809360802994383,nan,nan,nan,5.200575828552246,0.0008783340454101562,0.010632869,0.007797573,-0.01071056,-0.010850074934374829,0.001014539130102854,9.506482162475573,-0.005267711,2.4776577e-06,-5.6955618e-05,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.72629226601975,-0.00152587890625,-0.0007781982421875,-3.0517578125e-05
15.30312204360962,-0.012108744,0.05433906,-3.6595767,0.0017830693927829806,nan,nan,nan,5.300979375839233,0.0009884834289550781,0.009498576,0.004447183,-0.006013402,-0.011054879870589191,0.0009283761229659238,9.51132080078124,-0.00014767179,-0.0023081978,-0.00028118643,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.81,0.0,0.0,0.0,0.0,0.7264796223248803,0.000396728515625,-0.00213623046875,3.0517578125e-05
